Sessions,Bounce Rate,Page Views,content_length,month,mobile,tablet,(direct),goog,nkedin,t.co,spain,united states
1.0,1.0,1.0,15478,1,0,1,0,0,1,0,0,0
0.0,0.0,1.0,2519,8,1,0,0,1,0,0,0,0
1.0,1.0,1.0,4936,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6445,6,1,0,0,1,0,0,0,0
2.0,0.5,4.0,4822,4,0,0,1,0,0,0,0,0
0.0,0.0,2.0,1333,10,1,0,0,1,0,0,1,0
0.0,0.0,1.0,966,3,0,0,0,0,1,0,1,0
0.0,0.0,2.0,3903,10,0,0,0,0,0,0,1,0
0.0,0.0,1.0,9190,4,1,0,0,0,0,0,1,0
1.0,1.0,1.0,2508,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3477,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,10375,3,0,0,0,0,1,0,0,0
20.0,1.0,20.0,2508,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3477,1,0,1,0,1,0,0,1,0
1.0,1.0,1.0,15966,6,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3968,8,1,0,0,1,0,0,0,0
1.0,0.0,1.0,4872,5,0,0,0,1,0,0,1,0
0.0,0.0,1.0,3968,8,0,1,0,1,0,0,0,0
2.0,1.0,2.0,12373,7,1,0,0,1,0,0,0,0
3.0,0.6667000000000001,3.0,21233,3,1,0,0,0,0,1,1,0
15.0,0.8667,17.0,6981,3,0,0,0,0,0,1,1,0
1.0,1.0,1.0,6335,11,0,0,0,0,0,0,0,0
1.0,1.0,1.0,6335,11,0,0,0,0,1,0,0,0
1.0,1.0,1.0,6445,6,0,0,0,0,0,1,0,0
3.0,0.3333,5.0,4377,12,0,0,0,0,0,1,1,0
3.0,0.6667000000000001,3.0,12465,5,0,0,0,1,0,0,1,0
1.0,1.0,1.0,427,11,1,0,0,1,0,0,0,1
0.0,0.0,1.0,10681,3,1,0,1,0,0,0,0,1
1.0,0.0,1.0,5056,6,0,0,0,1,0,0,0,1
1.0,1.0,1.0,8320,1,0,0,0,1,0,0,0,0
3.0,1.0,3.0,1813,4,0,0,1,0,0,0,0,0
1.0,1.0,1.0,4732,7,0,0,0,0,0,0,0,0
0.0,0.0,2.0,6537,9,0,0,0,1,0,0,0,0
0.0,0.0,1.0,15478,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,3779,6,1,0,0,0,1,0,0,0
1.0,1.0,1.0,3477,1,0,0,0,0,0,1,0,0
2.0,1.0,2.0,10705,12,0,0,0,0,1,0,0,1
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0
9.0,0.6667000000000001,15.0,3968,8,1,0,1,0,0,0,0,0
1.0,1.0,1.0,2761,2,1,0,0,0,0,0,1,0
1.0,0.0,3.0,2411,11,0,0,0,1,0,0,0,1
4.0,1.0,4.0,21233,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3470,10,0,0,0,1,0,0,0,0
5.0,1.0,5.0,9243,4,1,0,0,1,0,0,0,0
1.0,0.0,3.0,7589,8,0,0,0,0,1,0,1,0
2.0,1.0,2.0,6537,9,0,0,0,1,0,0,1,0
1.0,1.0,1.0,2761,2,1,0,0,0,0,0,1,0
11.0,0.8181999999999999,12.0,4603,12,0,0,0,0,1,0,0,0
2.0,0.5,2.0,4822,4,0,1,0,0,0,1,1,0
1.0,1.0,1.0,3779,6,0,1,1,0,0,0,1,0
0.0,0.0,1.0,15478,1,0,0,0,0,0,0,1,0
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4377,12,0,0,1,0,0,0,0,0
1.0,0.0,2.0,3477,1,0,0,0,0,0,0,1,0
0.0,0.0,2.0,9447,3,0,0,0,0,0,0,1,0
1.0,1.0,5.0,2514,10,0,0,0,0,0,1,1,0
1.0,1.0,1.0,3154,12,0,0,0,1,0,0,1,0
1.0,1.0,1.0,9307,5,0,1,0,0,0,1,1,0
2.0,1.0,2.0,6430,9,0,0,1,0,0,0,1,0
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0
1.0,1.0,2.0,5546,7,0,0,0,1,0,0,0,0
8.0,1.0,8.0,3799,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3046,1,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3779,6,1,0,1,0,0,0,0,0
1.0,0.0,3.0,4603,12,1,0,0,1,0,0,0,0
0.0,0.0,1.0,4822,4,0,0,0,0,1,0,0,0
0.0,0.0,1.0,2915,1,0,0,0,1,0,0,1,0
1.0,0.0,1.0,1183,6,1,0,0,0,1,0,0,0
2.0,0.5,2.0,4822,4,0,0,1,0,0,0,1,0
61.0,0.918,67.0,21233,3,0,0,1,0,0,0,0,1
1.0,1.0,2.0,4822,4,0,1,0,1,0,0,1,0
3.0,0.6667000000000001,5.0,10375,3,0,0,0,0,0,0,0,0
1.0,1.0,2.0,427,11,0,0,0,1,0,0,0,0
0.0,0.0,1.0,10139,9,1,0,0,0,0,0,0,0
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,1,0
1.0,1.0,1.0,2915,1,0,0,0,0,0,0,0,0
1.0,1.0,1.0,10705,12,1,0,0,0,0,1,0,0
2.0,1.0,2.0,4885,2,0,0,1,0,0,0,0,0
0.0,0.0,1.0,2761,2,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4603,12,1,0,0,1,0,0,0,0
2.0,1.0,2.0,9190,4,1,0,0,0,0,0,0,0
22.0,0.9091,24.0,4550,2,0,0,0,0,0,0,1,0
2.0,1.0,2.0,6981,3,0,0,0,0,0,1,0,0
0.0,0.0,1.0,9842,6,0,0,0,0,0,0,1,0
0.0,0.0,1.0,7954,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3903,10,0,0,1,0,0,0,0,0
1.0,1.0,1.0,12373,7,1,0,0,1,0,0,0,0
1.0,1.0,1.0,14374,5,1,0,0,1,0,0,0,0
3.0,1.0,3.0,3799,11,1,0,0,1,0,0,0,0
1.0,1.0,1.0,9307,5,1,0,1,0,0,0,0,0
0.0,0.0,1.0,11303,1,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3372,9,0,0,0,0,0,0,0,0
1.0,1.0,1.0,2514,10,1,0,1,0,0,0,0,0
0.0,0.0,1.0,4815,9,0,0,0,0,0,1,0,0
1.0,1.0,3.0,4822,4,0,0,0,0,0,0,0,0
1.0,1.0,1.0,9243,4,0,1,0,0,1,0,1,0
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4815,9,0,0,0,0,0,0,0,0
6.0,0.3333,7.0,16459,9,0,0,0,0,0,0,1,0
1.0,1.0,1.0,4603,12,0,0,0,1,0,0,0,0
0.0,0.0,2.0,6430,9,0,0,0,1,0,0,0,0
1.0,0.0,1.0,2761,2,0,0,0,0,0,0,1,0
0.0,0.0,1.0,5234,10,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3511,4,0,0,0,0,0,0,1,0
20.0,0.85,27.0,15478,1,0,0,0,0,0,1,1,0
1.0,1.0,1.0,4815,9,0,0,1,0,0,0,0,0
0.0,0.0,1.0,10681,3,0,1,0,1,0,0,1,0
1.0,1.0,4.0,3862,5,0,0,1,0,0,0,1,0
1.0,0.0,1.0,8560,11,0,0,0,1,0,0,0,0
1.0,0.0,1.0,21233,3,0,0,1,0,0,0,0,0
0.0,0.0,1.0,27307,8,0,0,0,1,0,0,0,0
4.0,1.0,4.0,4822,4,1,0,1,0,0,0,0,0
1.0,1.0,1.0,6532,11,1,0,0,0,0,0,0,0
10.0,1.0,10.0,3968,8,1,0,0,0,1,0,1,0
0.0,0.0,1.0,10705,12,1,0,0,1,0,0,0,0
0.0,0.0,3.0,12373,7,0,0,0,1,0,0,0,0
3.0,0.6667000000000001,6.0,12373,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9447,3,1,0,1,0,0,0,0,0
0.0,0.0,1.0,4822,4,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4885,2,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3566,3,0,0,0,0,0,0,0,0
0.0,0.0,1.0,15478,1,0,0,0,0,0,0,0,1
1.0,0.0,2.0,5581,5,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3566,3,1,0,0,0,0,1,0,0
1.0,0.0,1.0,3903,10,0,0,1,0,0,0,0,0
0.0,0.0,1.0,884,2,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3477,1,0,0,1,0,0,0,0,0
1.0,0.0,2.0,3799,11,1,0,0,1,0,0,0,0
3.0,1.0,3.0,3470,10,1,0,0,1,0,0,0,0
0.0,0.0,1.0,3052,5,0,0,0,0,0,0,1,0
0.0,0.0,1.0,15478,1,0,0,0,1,0,0,1,0
1.0,1.0,1.0,6537,9,0,0,1,0,0,0,0,0
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0
1.0,1.0,1.0,3094,5,0,0,0,0,0,0,0,0
2.0,1.0,2.0,7954,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,8560,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,5078,7,1,0,0,0,0,1,0,0
0.0,0.0,2.0,2519,8,0,0,0,1,0,0,0,0
2.0,1.0,2.0,6532,11,0,0,0,0,0,1,0,0
1.0,1.0,1.0,12373,7,1,0,0,0,0,1,0,0
1.0,0.0,2.0,3811,7,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3799,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9842,6,1,0,0,0,1,0,0,0
1.0,1.0,3.0,4550,2,0,0,0,0,0,0,0,0
5.0,1.0,5.0,9842,6,1,0,1,0,0,0,1,0
1.0,1.0,1.0,3052,5,0,0,1,0,0,0,0,0
0.0,0.0,1.0,2761,2,0,0,1,0,0,0,0,0
0.0,0.0,1.0,5078,7,0,0,0,0,0,1,0,0
1.0,1.0,1.0,884,2,0,0,0,0,0,0,0,0
1.0,1.0,1.0,12373,7,1,0,0,1,0,0,0,0
1.0,1.0,1.0,7393,9,0,0,0,0,0,0,0,0
2.0,1.0,3.0,4658,12,0,0,0,1,0,0,0,0
1.0,0.0,2.0,9243,4,0,0,0,0,0,0,0,0
6.0,0.8332999999999999,10.0,12373,7,0,1,0,1,0,0,0,0
2.0,1.0,2.0,2761,2,0,0,0,1,0,0,0,0
18.0,0.8889,20.0,12373,7,0,0,0,0,1,0,1,0
15.0,0.6667000000000001,47.0,6335,11,1,0,0,1,0,0,1,0
1.0,1.0,1.0,10705,12,1,0,0,0,0,1,0,0
6.0,1.0,6.0,12373,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9842,6,1,0,0,0,0,1,0,0
2.0,0.5,3.0,3046,1,0,0,0,0,0,0,0,0
36.0,0.8889,47.0,15478,1,1,0,0,0,0,1,1,0
1.0,1.0,1.0,6430,9,1,0,0,0,0,0,0,0
0.0,0.0,1.0,9307,5,0,0,1,0,0,0,0,0
1.0,0.0,1.0,3903,10,0,1,0,1,0,0,0,0
1.0,1.0,1.0,5943,3,0,0,0,0,0,0,0,0
1.0,1.0,1.0,9675,2,1,0,0,0,0,0,1,0
8.0,0.875,8.0,2508,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,15478,1,1,0,0,0,0,0,1,0
2.0,1.0,2.0,12373,7,1,0,0,1,0,0,0,0
4.0,1.0,4.0,3799,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6995,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6325,12,1,0,0,1,0,0,0,0
1.0,1.0,1.0,9447,3,0,1,0,0,0,1,1,0
10.0,1.0,13.0,1813,4,0,0,0,0,0,1,1,0
5.0,1.0,5.0,21233,3,1,0,0,1,0,0,0,0
1.0,1.0,1.0,3372,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,5581,5,0,0,0,1,0,0,0,0
17.0,0.8234999999999999,22.0,9447,3,0,0,0,0,0,1,1,0
0.0,0.0,6.0,966,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2508,3,1,0,0,1,0,0,0,0
2.0,1.0,2.0,4936,11,0,0,1,0,0,0,0,0
1.0,1.0,1.0,10375,3,0,1,0,1,0,0,1,0
3.0,1.0,3.0,3094,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,5943,3,0,0,0,0,0,0,0,0
0.0,0.0,4.0,5078,7,0,0,0,0,0,0,1,0
2.0,1.0,2.0,2508,3,0,0,0,0,1,0,0,0
5.0,0.8,5.0,3470,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4010,10,0,0,0,1,0,0,0,0
0.0,0.0,2.0,1291,9,0,1,0,0,0,0,0,0
3.0,0.6667000000000001,8.0,2761,2,0,1,0,1,0,0,1,0
1.0,1.0,1.0,4550,2,1,0,0,0,0,0,0,1
8.0,1.0,8.0,21233,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2761,2,0,0,0,0,1,0,0,0
2.0,0.5,3.0,6335,11,1,0,0,0,1,0,0,0
0.0,0.0,1.0,9675,2,0,0,0,0,0,0,1,0
3.0,0.6667000000000001,3.0,2508,3,0,0,1,0,0,0,0,0
1.0,1.0,1.0,3154,12,0,0,0,1,0,0,0,0
0.0,0.0,3.0,1291,9,0,0,0,0,0,0,1,0
4.0,1.0,16.0,2519,8,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4010,10,1,0,0,1,0,0,0,0
0.0,0.0,1.0,6537,9,0,0,0,0,0,0,0,0
3.0,1.0,3.0,10375,3,0,0,0,1,0,0,1,0
1.0,1.0,1.0,1813,4,1,0,0,0,0,0,0,1
2.0,1.0,2.0,10575,3,1,0,1,0,0,0,0,0
1.0,1.0,1.0,4815,9,0,1,0,0,0,0,0,0
0.0,0.0,1.0,884,2,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4732,7,0,0,1,0,0,0,0,0
1.0,1.0,1.0,11303,1,1,0,1,0,0,0,0,0
1.0,1.0,1.0,8560,11,0,0,0,1,0,0,0,0
2.0,1.0,2.0,9842,6,1,0,0,0,0,0,0,1
1.0,1.0,1.0,2967,10,0,0,0,1,0,0,0,0
1.0,0.0,3.0,6430,9,0,0,1,0,0,0,0,0
1.0,1.0,1.0,2508,3,1,0,0,1,0,0,0,0
1.0,1.0,1.0,21233,3,1,0,0,1,0,0,0,0
0.0,0.0,1.0,9307,5,1,0,0,1,0,0,0,0
1.0,1.0,1.0,4658,12,1,0,0,1,0,0,0,0
4.0,0.75,5.0,3046,1,0,1,0,1,0,0,0,0
3.0,0.6667000000000001,4.0,12373,7,1,0,0,0,1,0,0,0
1.0,0.0,1.0,2967,10,0,0,0,0,0,0,1,0
4.0,0.75,4.0,9243,4,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4377,12,1,0,0,0,0,1,1,0
1.0,1.0,1.0,10705,12,0,0,0,0,1,0,0,0
0.0,0.0,6.0,12373,7,1,0,0,0,1,0,1,0
0.0,0.0,2.0,5902,9,1,0,0,1,0,0,0,0
0.0,0.0,3.0,4463,2,0,0,0,0,0,0,1,0
1.0,1.0,1.0,4603,12,1,0,1,0,0,0,0,0
3.0,1.0,24.0,11303,1,0,0,0,1,0,0,1,0
2.0,1.0,2.0,2761,2,0,0,1,0,0,0,0,0
1.0,1.0,1.0,4936,11,1,0,0,0,0,0,0,0
0.0,0.0,2.0,3655,7,0,0,0,1,0,0,1,0
1.0,1.0,1.0,6335,11,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4603,12,0,0,1,0,0,0,0,0
48.0,0.8542000000000001,69.0,9243,4,0,0,0,1,0,0,1,0
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0
2.0,1.0,2.0,4658,12,0,0,0,1,0,0,0,0
5.0,1.0,5.0,5581,5,1,0,0,0,1,0,1,0
1.0,1.0,1.0,15966,6,1,0,0,1,0,0,0,0
0.0,0.0,2.0,5902,9,0,1,0,1,0,0,1,0
1.0,1.0,1.0,10139,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,5943,3,0,0,0,0,1,0,1,0
1.0,1.0,1.0,5943,3,0,0,0,1,0,0,0,1
1.0,1.0,1.0,2514,10,0,0,0,1,0,0,0,0
19.0,0.9474,19.0,21233,3,0,0,0,1,0,0,0,0
7.0,0.8571,25.0,2519,8,0,0,0,1,0,0,0,1
0.0,0.0,1.0,9447,3,0,0,0,0,1,0,0,0
1.0,1.0,1.0,6532,11,1,0,1,0,0,0,0,0
1.0,1.0,1.0,9447,3,1,0,0,0,0,1,0,0
9.0,0.4444,14.0,6335,11,1,0,0,0,0,0,1,0
2.0,1.0,4.0,3477,1,0,0,1,0,0,0,1,0
1.0,1.0,1.0,2338,3,1,0,1,0,0,0,0,0
0.0,0.0,1.0,4603,12,0,0,1,0,0,0,0,0
1.0,0.0,2.0,4658,12,0,0,0,1,0,0,0,0
26.0,0.9231,35.0,3470,10,0,0,0,1,0,0,1,0
1.0,1.0,1.0,15478,1,0,0,0,1,0,0,0,0
1.0,1.0,1.0,21233,3,1,0,1,0,0,0,0,0
2.0,0.5,3.0,27307,8,0,0,1,0,0,0,0,0
7.0,0.8571,10.0,4463,2,0,0,0,1,0,0,0,1
2.0,1.0,3.0,7007,12,0,1,0,1,0,0,1,0
0.0,0.0,1.0,9447,3,0,0,0,0,0,0,0,0
2.0,1.0,2.0,5078,7,0,0,0,0,0,1,0,0
1.0,1.0,1.0,9307,5,0,0,0,0,1,0,0,0
2.0,1.0,2.0,6325,12,0,0,0,1,0,0,0,0
5.0,0.4,9.0,1291,9,0,0,0,1,0,0,0,0
0.0,0.0,3.0,5078,7,1,0,0,1,0,0,1,0
1.0,1.0,1.0,2508,3,1,0,1,0,0,0,0,0
0.0,0.0,2.0,7589,8,0,0,0,0,0,0,1,0
13.0,0.9231,16.0,2967,10,0,0,1,0,0,0,1,0
1.0,1.0,1.0,4024,12,0,0,0,1,0,0,1,0
1.0,0.0,1.0,2761,2,0,1,0,1,0,0,0,0
1.0,1.0,1.0,6532,11,1,0,1,0,0,0,0,0
0.0,0.0,1.0,3655,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,11303,1,1,0,0,1,0,0,0,1
2.0,1.0,2.0,4169,12,0,0,0,1,0,0,0,1
2.0,1.0,2.0,21233,3,1,0,0,1,0,0,0,0
2.0,1.0,2.0,4936,11,0,0,0,0,0,1,1,0
3.0,0.3333,6.0,4463,2,1,0,0,1,0,0,1,0
1.0,1.0,1.0,6995,9,0,0,0,1,0,0,0,0
1.0,0.0,1.0,15966,6,0,0,1,0,0,0,0,0
2.0,1.0,2.0,2508,3,1,0,0,0,1,0,0,0
0.0,0.0,1.0,27307,8,0,0,0,1,0,0,0,0
7.0,0.8571,12.0,12373,7,1,0,0,1,0,0,0,0
1.0,1.0,1.0,3511,4,0,0,0,1,0,0,0,0
2.0,1.0,10.0,2519,8,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2967,10,1,0,0,1,0,0,0,0
0.0,0.0,2.0,966,3,0,0,0,0,0,0,0,0
3.0,1.0,4.0,11303,1,0,0,1,0,0,0,0,1
2.0,1.0,2.0,10705,12,1,0,0,0,1,0,0,0
1.0,1.0,1.0,2519,8,0,1,0,1,0,0,0,0
1.0,0.0,2.0,6537,9,1,0,0,1,0,0,0,0
1.0,0.0,1.0,16459,9,0,0,0,1,0,0,0,0
0.0,0.0,3.0,4377,12,0,0,0,0,0,0,1,0
1.0,1.0,1.0,14374,5,0,0,0,1,0,0,0,0
1.0,0.0,1.0,10139,9,0,0,0,1,0,0,0,0
28.0,0.8929,31.0,21233,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,27307,8,0,0,0,0,0,0,1,0
1.0,1.0,1.0,2514,10,0,0,0,0,0,0,1,0
1.0,1.0,1.0,4936,11,1,0,0,0,0,0,1,0
4.0,0.5,8.0,2338,3,1,0,0,1,0,0,0,0
0.0,0.0,1.0,9447,3,0,0,0,0,0,0,0,0
1.0,1.0,1.0,3511,4,1,0,0,1,0,0,0,0
2.0,1.0,2.0,2338,3,1,0,0,1,0,0,0,0
2.0,1.0,2.0,3799,11,0,0,0,1,0,0,0,0
2.0,1.0,2.0,16459,9,0,0,1,0,0,0,0,1
0.0,0.0,1.0,16459,9,0,0,0,0,0,0,1,0
1.0,1.0,1.0,3862,5,0,0,1,0,0,0,0,0
0.0,0.0,1.0,6335,11,1,0,0,0,0,0,0,0
1.0,1.0,1.0,9675,2,0,0,0,0,0,0,0,0
18.0,0.7778,23.0,3470,10,0,0,0,1,0,0,0,0
2.0,0.0,2.0,6537,9,0,0,0,0,0,1,0,0
0.0,0.0,1.0,4936,11,0,0,0,0,1,0,1,0
1.0,1.0,1.0,3799,11,1,0,1,0,0,0,0,0
2.0,1.0,2.0,4463,2,1,0,0,0,0,0,0,0
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0
2.0,1.0,2.0,7007,12,0,0,0,1,0,0,0,0
2.0,0.0,5.0,3372,9,0,0,1,0,0,0,0,0
1.0,1.0,1.0,3046,1,1,0,0,1,0,0,1,0
1.0,1.0,1.0,15478,1,1,0,1,0,0,0,0,0
1.0,1.0,1.0,21233,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3779,6,1,0,1,0,0,0,0,0
1.0,1.0,1.0,27307,8,0,1,1,0,0,0,0,1
1.0,0.0,1.0,5234,10,0,0,0,1,0,0,1,0
1.0,1.0,1.0,3862,5,1,0,0,1,0,0,0,0
1.0,1.0,1.0,14374,5,0,0,0,1,0,0,0,0
2.0,1.0,2.0,4885,2,0,0,0,1,0,0,0,0
18.0,0.8889,23.0,4603,12,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0
1.0,1.0,1.0,7589,8,0,1,0,0,0,0,0,1
0.0,0.0,6.0,2967,10,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0
1.0,1.0,4.0,10575,3,0,0,0,0,0,0,1,0
5.0,1.0,5.0,9447,3,0,0,0,0,1,0,0,1
1.0,1.0,1.0,3903,10,1,0,0,1,0,0,0,0
2.0,1.0,2.0,4550,2,0,0,0,1,0,0,0,0
0.0,0.0,1.0,15478,1,0,1,0,1,0,0,1,0
2.0,1.0,2.0,15478,1,1,0,0,0,0,1,0,0
0.0,0.0,1.0,2519,8,1,0,0,0,0,0,1,0
0.0,0.0,1.0,1333,10,0,0,0,0,0,0,0,0
1.0,1.0,1.0,27307,8,1,0,1,0,0,0,1,0
0.0,0.0,1.0,4010,10,0,0,0,1,0,0,0,0
0.0,0.0,1.0,5078,7,0,0,0,1,0,0,0,0
7.0,1.0,7.0,3903,10,0,0,0,1,0,0,0,0
3.0,1.0,3.0,2761,2,0,0,0,0,1,0,0,0
3.0,1.0,3.0,9243,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3903,10,0,0,0,0,0,0,0,0
1.0,0.0,1.0,1291,9,0,0,1,0,0,0,0,1
1.0,1.0,1.0,12373,7,1,0,0,0,1,0,0,0
1.0,0.0,2.0,9842,6,1,0,1,0,0,0,0,0
0.0,0.0,1.0,10705,12,1,0,0,0,1,0,1,0
1.0,1.0,1.0,3372,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3094,5,1,0,0,1,0,0,0,0
1.0,1.0,2.0,10139,9,1,0,0,1,0,0,0,1
1.0,0.0,1.0,12373,7,1,0,0,0,1,0,0,0
2.0,0.5,3.0,12373,7,0,0,0,1,0,0,0,0
3.0,0.3333,3.0,10139,9,0,0,0,0,0,0,0,0
1.0,1.0,1.0,9307,5,0,0,1,0,0,0,0,0
1.0,1.0,1.0,8320,1,0,1,1,0,0,0,0,0
2.0,0.5,2.0,9307,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1183,6,0,0,1,0,0,0,0,0
0.0,0.0,3.0,6430,9,0,0,0,0,0,0,1,0
1.0,1.0,1.0,5943,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4815,9,1,0,0,1,0,0,0,0
1.0,1.0,1.0,4603,12,1,0,0,0,1,0,0,0
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0
1.0,0.0,1.0,3511,4,0,0,0,0,0,0,1,0
1.0,0.0,2.0,6261,2,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4550,2,0,0,0,0,0,0,0,0
1.0,1.0,1.0,12373,7,1,0,0,0,1,0,0,0
4.0,1.0,5.0,4732,7,0,0,0,1,0,0,0,0
2.0,0.0,2.0,7589,8,0,0,0,0,0,0,1,0
0.0,0.0,1.0,8560,11,0,0,0,0,0,0,1,0
1.0,1.0,1.0,4658,12,0,0,1,0,0,0,0,0
0.0,0.0,1.0,4885,2,0,0,0,0,0,0,0,0
0.0,0.0,2.0,3903,10,0,0,0,0,0,0,0,0
0.0,0.0,1.0,6537,9,0,0,0,0,0,0,1,0
1.0,1.0,1.0,2331,11,0,0,0,1,0,0,0,0
49.0,0.9184,52.0,3903,10,0,0,0,1,0,0,0,1
2.0,1.0,2.0,2761,2,0,0,0,0,1,0,0,0
3.0,0.6667000000000001,8.0,21233,3,0,0,0,0,0,0,1,0
6.0,0.8332999999999999,7.0,3744,1,1,0,0,0,0,1,1,0
1.0,1.0,1.0,9675,2,0,0,0,1,0,0,0,0
0.0,0.0,1.0,10575,3,0,0,0,0,0,0,0,0
25.0,0.8,28.0,5902,9,0,0,0,0,1,0,1,0
1.0,1.0,1.0,3511,4,1,0,0,1,0,0,0,0
2.0,0.5,7.0,3779,6,1,0,0,1,0,0,1,0
0.0,0.0,1.0,2967,10,0,0,0,0,0,0,0,0
3.0,0.6667000000000001,3.0,3046,1,0,1,0,1,0,0,0,0
1.0,1.0,1.0,3477,1,0,0,0,1,0,0,0,0
1.0,1.0,3.0,6335,11,0,0,1,0,0,0,0,0
2.0,1.0,5.0,5902,9,0,0,0,1,0,0,0,0
1.0,1.0,6.0,2519,8,1,0,0,1,0,0,0,0
0.0,0.0,2.0,27307,8,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3919,7,0,1,0,1,0,0,1,0
5.0,0.8,6.0,7954,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,5943,3,1,0,0,0,1,0,0,0
1.0,1.0,1.0,4463,2,1,0,0,0,0,1,0,0
0.0,0.0,1.0,10681,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3862,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2519,8,0,1,1,0,0,0,0,0
4.0,1.0,5.0,3811,7,1,0,0,1,0,0,0,0
0.0,0.0,2.0,1333,10,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2967,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6532,11,1,0,0,1,0,0,0,0
5.0,1.0,5.0,21233,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9447,3,1,0,0,0,0,1,0,0
1.0,1.0,1.0,6532,11,0,1,0,0,0,0,1,0
0.0,0.0,1.0,3372,9,0,0,0,0,0,1,1,0
2.0,1.0,2.0,2761,2,1,0,1,0,0,0,0,0
1.0,1.0,1.0,5902,9,1,0,0,0,0,1,0,0
2.0,1.0,2.0,5234,10,1,0,0,0,0,1,1,0
0.0,0.0,1.0,6335,11,1,0,0,1,0,0,0,0
114.0,0.8421,130.0,12373,7,0,1,0,1,0,0,1,0
1.0,1.0,8.0,6335,11,0,1,0,1,0,0,1,0
0.0,0.0,5.0,2915,1,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1291,9,0,0,0,1,0,0,0,0
1.0,0.0,1.0,7589,8,0,0,0,1,0,0,0,0
1.0,0.0,2.0,4815,9,1,0,0,1,0,0,0,0
1.0,1.0,1.0,15966,6,1,0,0,1,0,0,0,0
